latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp
43.57097,27.31893,367,0.54,0.51,2016-09-30,1141,N,VIIRS,h,1,300.9,15.1
43.48443,27.4328,332.4,0.41,0.37,2016-09-30,2358,N,VIIRS,n,1,284.7,2.9
43.48931,27.43336,335.9,0.77,0.78,2016-10-01,0943,N,VIIRS,n,1,293.6,4.3
43.48454,27.43625,328.4,0.77,0.77,2016-10-01,0943,N,VIIRS,n,1,293.2,4.4
43.49131,27.43244,329.6,0.77,0.77,2016-10-01,0943,N,VIIRS,n,1,293.2,4.2
43.66483,27.28772,351.9,0.77,0.78,2016-10-01,0943,N,VIIRS,n,1,292.2,11.9
43.57504,27.43356,344.7,0.49,0.41,2016-10-01,1123,N,VIIRS,n,1,305.2,21.7
43.18357,27.38201,295.8,0.63,0.72,2016-10-02,0120,N,VIIRS,n,1,283,0.6
43.18324,27.38905,340.3,0.38,0.36,2016-10-02,1104,N,VIIRS,n,1,306.8,4
43.60631,27.42499,339.7,0.38,0.36,2016-10-02,1104,N,VIIRS,n,1,301.7,4.8
43.57037,27.3997,348.6,0.55,0.51,2016-11-17,1142,N,VIIRS,n,1,282.1,9.2
43.70326,27.45175,343.6,0.45,0.39,2016-12-06,1045,N,VIIRS,n,1,286.2,10
43.04716,27.41223,345.5,0.33,0.55,2016-12-08,1148,N,VIIRS,n,1,281.3,3
43.42556,27.32013,328.3,0.52,0.42,2016-12-09,2346,N,VIIRS,n,1,275.5,3.1
43.12357,27.36819,340.1,0.4,0.37,2016-12-10,1110,N,VIIRS,n,1,284,4.6
43.76346,27.32427,314.9,0.4,0.37,2017-07-15,0016,N,VIIRS,n,1,285.4,1.8
43.91114,27.4507,342,0.33,0.55,2017-08-05,1147,N,VIIRS,n,1,300.4,5.9
43.16937,27.43795,332.7,0.47,0.39,2017-09-04,1045,N,VIIRS,n,1,298.6,82
43.52489,27.31738,340.6,0.41,0.45,2017-09-10,1032,N,VIIRS,n,1,303.5,8.4
43.59234,27.40825,337.6,0.55,0.51,2017-09-17,1141,N,VIIRS,l,1,310.4,2.6
43.59261,27.40805,337.5,0.55,0.51,2017-09-17,1141,N,VIIRS,l,1,310.4,3.3
43.94739,27.35014,338.6,0.75,0.77,2017-09-18,0943,N,VIIRS,n,1,294.9,6.6
43.9487,27.36424,332.8,0.5,0.41,2017-09-18,1123,N,VIIRS,n,1,301.4,4.4
43.94803,27.35789,348.2,0.5,0.41,2017-09-18,1123,N,VIIRS,n,1,307.6,12.9
43.94736,27.35159,339.2,0.5,0.41,2017-09-18,1123,N,VIIRS,n,1,308.3,12.9
43.55337,27.43915,317,0.53,0.42,2017-09-23,2346,N,VIIRS,n,1,281.6,1.7
43.55638,27.44077,296.9,0.72,0.76,2017-09-24,0126,N,VIIRS,n,1,279.8,1.6
43.17003,27.31791,295.5,0.73,0.76,2017-09-24,0126,N,VIIRS,n,1,278.3,0.6
43.62006,27.44555,344.4,0.55,0.51,2017-10-03,1142,N,VIIRS,n,1,300.2,9.7
43.94525,27.46183,348.1,0.45,0.39,2017-10-06,1045,N,VIIRS,n,1,289.6,13.1
43.77462,27.38313,325.4,0.41,0.37,2017-10-11,1051,N,VIIRS,n,1,295.7,2.3
43.77372,27.37805,326.7,0.41,0.37,2017-10-11,1051,N,VIIRS,n,1,294.1,1.3
43.63405,27.44098,351.5,0.4,0.45,2017-10-12,1032,N,VIIRS,n,1,307.2,25
43.638,27.43924,339.9,0.4,0.45,2017-10-12,1032,N,VIIRS,n,1,294.4,25
43.90558,27.36487,367,0.68,0.74,2017-10-12,1213,N,VIIRS,h,1,299.1,33.5
43.90557,27.35638,350.7,0.68,0.74,2017-10-12,1213,N,VIIRS,n,1,290,33.5
43.90438,27.36114,349.9,0.68,0.74,2017-10-12,1213,N,VIIRS,n,1,297.6,55.9
43.61148,27.45848,333.6,0.52,0.42,2017-10-17,1039,N,VIIRS,n,1,301.8,6.6
43.83122,27.4112,333.6,0.52,0.41,2017-10-17,1039,N,VIIRS,n,1,299.2,4.2
43.82935,27.41016,335.6,0.52,0.41,2017-10-17,1039,N,VIIRS,n,1,300.1,7
43.93449,27.44775,354.3,0.74,0.76,2017-10-20,0943,N,VIIRS,n,1,295.1,13.6
43.93099,27.44482,367,0.74,0.76,2017-10-20,0943,N,VIIRS,h,1,296.4,15.7
43.63099,27.42948,329.5,0.5,0.41,2017-10-20,1123,N,VIIRS,n,1,300.4,1.4
43.1408,27.45892,302.8,0.4,0.44,2017-10-20,2339,N,VIIRS,n,1,283.5,0.9
43.69873,27.29926,329,0.38,0.36,2017-10-21,1104,N,VIIRS,l,1,299.4,3.4
43.70033,27.44582,331.2,0.45,0.39,2017-10-22,1045,N,VIIRS,n,1,294.7,2.5
43.5892,27.31863,355.5,0.48,0.48,2017-10-23,1026,N,VIIRS,n,1,291.5,7.6
43.99109,27.31845,345.5,0.44,0.38,2012-10-01,1114,N,VIIRS,n,1,302.9,16.2
43.99459,27.31763,338.8,0.44,0.38,2012-10-01,1114,N,VIIRS,n,1,299.3,16.2
44.03428,27.29041,340.3,0.44,0.38,2012-10-01,1114,N,VIIRS,n,1,290.8,6.2
44.03778,27.28961,333.8,0.44,0.38,2012-10-01,1114,N,VIIRS,n,1,291.9,5
44.02196,27.28063,334.9,0.38,0.36,2012-10-07,1101,N,VIIRS,l,1,305.8,3.7
44.00111,27.25621,343.4,0.32,0.55,2012-10-10,1145,N,VIIRS,n,1,293.9,2.7
43.97477,27.20736,348.3,0.79,0.78,2012-10-19,1217,N,VIIRS,n,1,299,16.6
43.97437,27.20933,346.8,0.79,0.78,2012-10-19,1217,N,VIIRS,n,1,299.4,14.3
44.02875,27.29855,339.5,0.38,0.36,2012-10-23,1101,N,VIIRS,n,1,293.7,2.7
43.99792,27.27694,308.8,0.54,0.42,2013-03-04,2344,N,VIIRS,n,1,269.3,1
43.84705,27.26622,332.7,0.56,0.51,2013-04-30,1019,N,VIIRS,n,1,300.3,6
43.84472,27.26518,334.7,0.48,0.64,2013-04-30,1200,N,VIIRS,n,1,298.9,4.4
43.84878,27.26223,332.3,0.52,0.41,2013-05-15,1038,N,VIIRS,n,1,303.3,3.7
43.97839,27.27036,340.1,0.39,0.36,2013-07-17,1056,N,VIIRS,l,1,311,6.5
43.9776,27.26557,351.4,0.39,0.36,2013-07-17,1056,N,VIIRS,n,1,306.9,6.5
44.02205,27.21127,315.7,0.37,0.58,2013-07-22,2319,N,VIIRS,n,1,286.3,0.8
44.01645,27.21511,307.7,0.37,0.58,2013-07-22,2319,N,VIIRS,n,1,286,1.2
44.01925,27.21376,300.8,0.35,0.57,2013-07-23,0100,N,VIIRS,n,1,284.9,0.9
44.0151,27.21137,338.1,0.46,0.39,2013-07-23,1044,N,VIIRS,n,1,310.2,3.8
43.94177,27.23791,344,0.41,0.45,2013-07-29,1032,N,VIIRS,n,1,309.6,39.2
43.94066,27.23297,330.4,0.41,0.45,2013-07-29,1032,N,VIIRS,l,1,302.7,17.1
43.94462,27.2312,342.2,0.41,0.45,2013-07-29,1032,N,VIIRS,n,1,302,3.2
44.02779,27.23865,354,0.54,0.51,2013-08-05,1141,N,VIIRS,n,1,305.1,27.2
43.8569,27.27032,334.3,0.44,0.38,2013-09-02,1116,N,VIIRS,n,1,298,4.2
43.97857,27.22034,344.2,0.55,0.51,2013-10-08,1142,N,VIIRS,n,1,296,8.3
43.95387,27.21315,331.6,0.4,0.37,2013-10-15,1111,N,VIIRS,n,1,291.1,3
44.0023,27.2769,328.5,0.41,0.37,2013-10-16,1052,N,VIIRS,n,1,274.6,2.5
44.01242,27.27682,332.8,0.52,0.41,2013-10-22,1039,N,VIIRS,n,1,295.3,4.1
44.04302,27.27083,328.2,0.39,0.36,2013-10-26,1104,N,VIIRS,n,1,296.4,1.3
43.90617,27.28121,334.6,0.46,0.39,2013-10-27,1046,N,VIIRS,n,1,297.3,3.4
43.95673,27.26188,346.1,0.39,0.6,2013-10-29,1008,N,VIIRS,n,1,289.5,4.5
43.95692,27.26329,346.5,0.39,0.6,2013-10-29,1008,N,VIIRS,n,1,288.9,6.1
43.95654,27.25917,326.3,0.33,0.55,2013-10-29,1149,N,VIIRS,n,1,293.5,1.1
43.97382,27.2095,338.7,0.39,0.59,2013-11-03,1155,N,VIIRS,n,1,288.5,3.5
43.97188,27.21429,346.8,0.45,0.47,2013-11-04,1136,N,VIIRS,n,1,287.4,8.2
43.97142,27.20858,340.9,0.45,0.47,2013-11-04,1136,N,VIIRS,n,1,287.2,8.2
43.97621,27.21347,344.5,0.45,0.47,2013-11-04,1136,N,VIIRS,n,1,287,5.2
43.98055,27.21271,330.7,0.45,0.47,2013-11-04,1136,N,VIIRS,n,1,284.7,5.2
44.00058,27.29732,329.7,0.46,0.47,2013-11-04,1136,N,VIIRS,n,1,285.3,4.4
44.00494,27.29671,340.2,0.46,0.47,2013-11-04,1136,N,VIIRS,n,1,286.3,4.4
44.00448,27.29096,326.7,0.46,0.47,2013-11-04,1136,N,VIIRS,n,1,284.2,4
43.99798,27.26849,326.2,0.4,0.37,2014-01-19,1112,N,VIIRS,n,1,289.4,2.4
44.02785,27.23545,332.1,0.4,0.37,2014-03-24,1114,N,VIIRS,n,1,293.6,6.5
44.03054,27.22958,346.3,0.4,0.37,2014-03-24,1114,N,VIIRS,n,1,294.1,6.7
44.0573,27.23542,330.8,0.39,0.36,2014-08-05,1105,N,VIIRS,l,1,302,2.1
43.97168,27.24961,339.1,0.48,0.48,2014-08-12,1033,N,VIIRS,n,1,300.5,8.3
43.97031,27.24393,344.2,0.48,0.48,2014-08-12,1033,N,VIIRS,n,1,301,8.3
43.97594,27.24771,350.4,0.48,0.48,2014-08-12,1033,N,VIIRS,n,1,302.3,8.3
43.96119,27.23683,333,0.41,0.37,2014-08-16,1058,N,VIIRS,l,1,303.8,4.1
43.96027,27.23172,330.1,0.41,0.37,2014-08-16,1058,N,VIIRS,l,1,304.1,2.2
43.95186,27.24415,353.9,0.4,0.6,2014-09-30,1016,N,VIIRS,n,1,298.7,6.2
43.95128,27.24083,350.7,0.39,0.6,2014-09-30,1016,N,VIIRS,n,1,298.4,6.5
43.95648,27.23805,367,0.39,0.6,2014-09-30,1016,N,VIIRS,h,1,299.4,6.5
44.01152,27.28311,367,0.39,0.59,2014-09-30,1016,N,VIIRS,h,1,300.6,7.6
44.00744,27.27612,353.6,0.64,0.72,2014-10-01,0957,N,VIIRS,n,1,293.7,9.6
43.95132,27.24702,338.1,0.41,0.37,2014-10-03,1059,N,VIIRS,n,1,285.2,8.1
43.95895,27.24979,339.7,0.41,0.37,2014-10-03,1059,N,VIIRS,n,1,274.9,5.1
43.95805,27.24472,334.2,0.41,0.37,2014-10-03,1059,N,VIIRS,n,1,278.3,3.9
44.05251,27.26413,339.4,0.46,0.47,2014-10-06,1144,N,VIIRS,n,1,295.8,2.2
43.84073,27.22001,332.5,0.46,0.39,2014-10-14,1053,N,VIIRS,n,1,299.1,5.3
43.8937,27.27534,329.2,0.64,0.72,2014-10-17,0957,N,VIIRS,n,1,274,6.2
43.89117,27.2679,344.6,0.65,0.73,2014-10-17,0957,N,VIIRS,n,1,276,6.2
43.89984,27.27127,328.9,0.64,0.72,2014-10-17,0957,N,VIIRS,n,1,274.9,6.2
44.06244,27.25546,342.8,0.41,0.37,2014-10-19,1100,N,VIIRS,n,1,290.6,34.4
44.09987,27.20823,335.4,0.41,0.37,2014-10-19,1100,N,VIIRS,n,1,288.7,2.4
43.97387,27.2334,367,0.33,0.56,2014-10-21,1022,N,VIIRS,l,1,278.6,8
43.98091,27.23895,351.9,0.33,0.56,2014-10-21,1022,N,VIIRS,n,1,276.3,4.3
43.97983,27.23495,330.7,0.33,0.56,2014-10-21,1022,N,VIIRS,n,1,275.6,5.3
43.98575,27.23636,325.6,0.33,0.56,2014-10-21,1022,N,VIIRS,n,1,273.9,4.3
44.02118,27.24464,329,0.33,0.56,2014-10-21,1022,N,VIIRS,n,1,272.4,2.2
43.85214,27.26678,331.7,0.55,0.68,2014-10-22,1003,N,VIIRS,n,1,291.4,3.8
43.91935,27.25786,367,0.55,0.68,2014-10-22,1003,N,VIIRS,h,1,294.7,22.4
43.83376,27.30368,329.1,0.46,0.47,2014-10-22,1143,N,VIIRS,n,1,292.1,4.4
43.95438,27.2593,343.3,0.46,0.47,2014-10-22,1144,N,VIIRS,n,1,297,7.4
43.95872,27.25866,348.2,0.46,0.47,2014-10-22,1144,N,VIIRS,n,1,297.2,14.2
43.99996,27.22422,349.8,0.45,0.47,2014-10-22,1144,N,VIIRS,n,1,297,7.7
44.02481,27.31375,354.6,0.46,0.47,2014-10-22,1144,N,VIIRS,n,1,297.3,9.2
44.02339,27.2963,351.8,0.46,0.47,2014-10-22,1144,N,VIIRS,n,1,303.3,54
44.01873,27.23881,327.6,0.45,0.47,2014-10-22,1144,N,VIIRS,n,1,295.2,3.5
44.01826,27.23309,342.9,0.45,0.47,2014-10-22,1144,N,VIIRS,n,1,296.8,3.5
44.02916,27.31307,345.7,0.46,0.47,2014-10-22,1144,N,VIIRS,n,1,296,9.2
44.03363,27.31031,343.2,0.46,0.47,2014-10-22,1144,N,VIIRS,n,1,294.8,3.3
44.05545,27.30705,335.3,0.46,0.47,2014-10-22,1144,N,VIIRS,n,1,295.7,2.8
43.20888,27.17579,325.1,0.48,0.4,2015-01-16,1129,N,VIIRS,n,1,282.8,2.7
44.07914,27.21619,338.7,0.48,0.48,2015-01-19,1033,N,VIIRS,n,1,284.5,7.4
44.11044,27.23353,331.9,0.57,0.43,2015-02-22,1135,N,VIIRS,n,1,284.1,3.7
44.05781,27.24015,327,0.4,0.37,2015-03-11,1116,N,VIIRS,n,1,285.8,2.4
42.94483,27.18406,295.3,0.39,0.44,2015-03-19,0041,N,VIIRS,n,1,266,0.4
44.03645,27.21918,337.6,0.4,0.6,2015-03-25,1013,N,VIIRS,n,1,283.1,3.9
43.18267,27.18154,346.1,0.39,0.36,2015-04-12,1115,N,VIIRS,n,1,308.1,11
43.39419,27.19622,333.6,0.4,0.37,2015-04-12,1115,N,VIIRS,l,1,304.1,3
44.00044,27.26862,333.4,0.57,0.43,2015-05-13,1133,N,VIIRS,n,1,302.3,4.2
44.06782,27.24517,301.6,0.38,0.36,2015-08-06,0014,N,VIIRS,n,1,288.7,0.7
43.8148,27.20817,301.1,0.43,0.38,2015-08-16,0027,N,VIIRS,n,1,289.8,0.6
43.81138,27.20693,304.7,0.43,0.38,2015-08-16,0027,N,VIIRS,n,1,289.8,0.6
44.09238,27.21214,344.5,0.32,0.55,2015-08-16,1151,N,VIIRS,n,1,305.6,3
44.03773,27.29138,302.5,0.48,0.4,2015-09-06,0032,N,VIIRS,n,1,290.4,0.4
44.04154,27.30544,332,0.33,0.56,2015-09-06,1017,N,VIIRS,n,1,293.2,5
43.78462,27.23377,336.5,0.41,0.6,2015-09-17,1010,N,VIIRS,n,1,300.4,2.2
43.78944,27.23278,334.1,0.41,0.6,2015-09-17,1010,N,VIIRS,n,1,300.1,4.3
43.93377,27.25418,367,0.4,0.6,2015-09-17,1010,N,VIIRS,h,1,301.6,30.7
43.93235,27.24932,342.6,0.4,0.6,2015-09-17,1010,N,VIIRS,n,1,302.2,30.7
43.93899,27.25131,367,0.4,0.6,2015-09-17,1010,N,VIIRS,h,1,299,30.7
43.93913,27.25222,367,0.32,0.55,2015-09-17,1151,N,VIIRS,h,1,303.9,6
43.95419,27.24676,367,0.32,0.55,2015-09-17,1151,N,VIIRS,h,1,305.2,6.5
43.95441,27.25081,339.8,0.32,0.55,2015-09-17,1151,N,VIIRS,n,1,300.9,6.5
43.97883,27.20466,350.4,0.4,0.37,2015-09-19,1113,N,VIIRS,n,1,309.6,11.2
43.96673,27.2249,339.7,0.41,0.45,2015-09-21,1035,N,VIIRS,n,1,301.2,8.1
43.97186,27.22831,356.6,0.41,0.45,2015-09-21,1035,N,VIIRS,n,1,311.5,16.4
43.97403,27.22969,367,0.41,0.45,2015-09-21,1035,N,VIIRS,h,1,305.9,15.4
43.97517,27.23474,339.7,0.41,0.45,2015-09-21,1035,N,VIIRS,n,1,303.7,15.4
43.98459,27.25984,353,0.66,0.73,2015-09-21,1216,N,VIIRS,n,1,296.5,8.8
43.99147,27.26031,338.1,0.66,0.73,2015-09-21,1216,N,VIIRS,n,1,295.8,8.8
43.98445,27.26015,347.8,0.66,0.73,2015-09-21,1216,N,VIIRS,n,1,295.6,10.7
43.98986,27.21243,346.8,0.45,0.47,2015-09-23,1138,N,VIIRS,n,1,298.9,5.5
43.83884,27.21493,327.9,0.32,0.55,2015-11-04,1150,N,VIIRS,n,1,293.8,3.7
44.09657,27.21576,327.3,0.43,0.38,2016-04-03,1117,N,VIIRS,n,1,295.6,2.7
44.10006,27.2179,345.5,0.43,0.38,2016-04-03,1117,N,VIIRS,n,1,293.6,4.3
44.09468,27.19142,341.8,0.39,0.36,2016-04-04,1058,N,VIIRS,n,1,301,4.3
43.34817,27.22485,335.8,0.55,0.42,2016-04-05,1039,N,VIIRS,n,1,304.5,6.8
43.34827,27.22354,336.1,0.54,0.42,2016-04-05,1039,N,VIIRS,n,1,304.2,6
44.01719,27.23404,327.6,0.38,0.36,2016-07-07,0011,N,VIIRS,n,1,285.7,2.2
43.98443,27.26994,367,0.75,0.77,2016-07-13,0943,N,VIIRS,h,1,299.1,12.2
43.98965,27.27129,349.5,0.49,0.41,2016-07-13,1123,N,VIIRS,n,1,313.2,39
43.70971,27.24581,299.8,0.38,0.36,2016-07-23,0011,N,VIIRS,n,1,287.5,0.2
43.77269,27.25093,297.2,0.75,0.77,2016-07-26,2255,N,VIIRS,n,1,284.5,0.9
43.77684,27.24948,302.9,0.56,0.43,2016-07-27,0036,N,VIIRS,n,1,286.4,1.2
43.77638,27.25588,302.7,0.56,0.43,2016-07-27,0036,N,VIIRS,n,1,285.7,0.7
44.01668,27.24254,333,0.53,0.42,2016-08-11,1039,N,VIIRS,l,1,305.2,3.4
43.19535,27.16553,348.6,0.43,0.62,2016-09-03,1007,N,VIIRS,n,1,299,8.4
43.19706,27.16154,340.6,0.43,0.62,2016-09-03,1007,N,VIIRS,n,1,296.3,7.3
43.9682,27.23501,338.1,0.41,0.45,2016-09-07,1032,N,VIIRS,n,1,301.7,4.3
43.96588,27.22477,333.3,0.41,0.45,2016-09-07,1032,N,VIIRS,l,1,303.4,3.3
43.97219,27.23327,343.5,0.41,0.45,2016-09-07,1032,N,VIIRS,n,1,303.9,6.8
43.99389,27.29739,336.5,0.43,0.38,2016-09-10,1116,N,VIIRS,n,1,303.3,8.7
43.99189,27.28122,334.4,0.43,0.38,2016-09-10,1116,N,VIIRS,l,1,305.4,2.8
43.99583,27.28865,335,0.43,0.38,2016-09-10,1116,N,VIIRS,l,1,306.8,27.9
43.98789,27.26477,331.9,0.53,0.42,2016-09-12,1038,N,VIIRS,l,1,302.6,11.6
43.99162,27.26321,347.5,0.53,0.42,2016-09-12,1038,N,VIIRS,n,1,305.7,7.7
43.99346,27.25122,340.8,0.57,0.52,2016-09-13,1020,N,VIIRS,n,1,298.5,5.3
43.99667,27.29863,333.9,0.38,0.36,2016-09-16,1104,N,VIIRS,l,1,306,2.6
44.01309,27.29393,338.2,0.38,0.36,2016-09-16,1104,N,VIIRS,n,1,306.9,12.6
44.01566,27.28822,345,0.38,0.36,2016-09-16,1104,N,VIIRS,n,1,307,7.8
44.06148,27.20552,346.2,0.38,0.36,2016-09-16,1104,N,VIIRS,n,1,307.9,17.4
44.06476,27.20457,338.1,0.38,0.36,2016-09-16,1104,N,VIIRS,n,1,302.6,4.7
44.05686,27.23396,306.3,0.43,0.46,2016-09-18,0042,N,VIIRS,n,1,286.7,0.7
44.06185,27.20296,338.3,0.34,0.56,2016-09-24,1014,N,VIIRS,n,1,297.4,2.9
43.94681,27.22816,346.3,0.49,0.4,2016-10-01,1123,N,VIIRS,n,1,304.3,9.9
43.93862,27.26174,339.4,0.38,0.36,2016-10-02,1104,N,VIIRS,n,1,308.6,3.9
43.65804,27.24034,349.6,0.47,0.39,2016-10-03,1045,N,VIIRS,n,1,303.4,7.6
43.70357,27.25989,331.2,0.46,0.39,2016-10-03,1045,N,VIIRS,n,1,299.7,2.4
43.73498,27.1631,367,0.55,0.68,2016-10-04,1207,N,VIIRS,h,1,292.5,12.8
43.20756,27.17235,336.2,0.39,0.37,2016-10-07,1110,N,VIIRS,n,1,296.9,3.2
43.60271,27.20017,332.5,0.4,0.37,2016-10-07,1110,N,VIIRS,n,1,297.8,2.3
43.45222,27.20419,334.8,0.49,0.4,2016-12-04,1123,N,VIIRS,n,1,279.2,4.4
43.46976,27.20484,343.1,0.47,0.39,2016-12-06,1045,N,VIIRS,n,1,297.6,52.3
43.11905,27.27896,330.3,0.45,0.63,2016-12-11,0107,N,VIIRS,n,1,275,3.6
44.09811,27.22292,337.5,0.42,0.37,2017-04-02,1050,N,VIIRS,n,1,300,6.4
43.60844,27.21366,334.6,0.42,0.38,2017-08-24,1051,N,VIIRS,n,1,306.4,2.2
42.87531,27.23762,345,0.39,0.37,2017-09-08,1110,N,VIIRS,n,1,309,6.6
42.94237,27.20747,332.3,0.55,0.43,2017-09-15,1038,N,VIIRS,l,1,305.1,4.6
43.73826,27.25778,334.6,0.53,0.42,2017-09-15,1039,N,VIIRS,l,1,308.5,5.4
43.14255,27.20389,338.5,0.48,0.4,2017-09-18,1122,N,VIIRS,n,1,307.6,3.8
43.14623,27.20308,367,0.48,0.4,2017-09-18,1122,N,VIIRS,h,1,334,64.1
43.14992,27.20231,338.7,0.48,0.4,2017-09-18,1122,N,VIIRS,n,1,308,64.1
43.14924,27.19628,336.4,0.48,0.4,2017-09-18,1122,N,VIIRS,n,1,308,11.1
44.02744,27.20663,337.4,0.49,0.41,2017-09-18,1123,N,VIIRS,n,1,303.1,3
44.02987,27.20778,306.9,0.43,0.46,2017-09-18,2339,N,VIIRS,n,1,287,1.2
44.02119,27.20867,335.8,0.38,0.36,2017-09-19,1104,N,VIIRS,n,1,300,11.4
43.67699,27.19465,342.2,0.46,0.39,2017-09-20,1045,N,VIIRS,n,1,306.2,7
43.68054,27.19339,335.8,0.46,0.39,2017-09-20,1045,N,VIIRS,n,1,303.8,4.3
43.9426,27.24726,346.3,0.46,0.39,2017-09-20,1045,N,VIIRS,n,1,297.5,66.7
43.98048,27.2245,340.5,0.38,0.43,2017-09-23,1129,N,VIIRS,n,1,297.9,6.1
43.67996,27.23291,344.4,0.4,0.37,2017-09-24,1110,N,VIIRS,n,1,299.3,5.7
43.93878,27.26969,340.3,0.45,0.47,2017-09-28,1135,N,VIIRS,n,1,294.9,6.2
43.96738,27.24209,367,0.45,0.47,2017-09-28,1135,N,VIIRS,h,1,308.3,46.9
44.04007,27.20679,343,0.45,0.47,2017-09-28,1135,N,VIIRS,n,1,295.3,7.1
44.03962,27.20109,340.6,0.45,0.47,2017-09-28,1135,N,VIIRS,n,1,290,7.1
43.65457,27.21449,342.7,0.39,0.36,2017-09-30,1057,N,VIIRS,n,1,277.2,3.2
44.03666,27.22341,329.1,0.57,0.52,2017-10-02,1020,N,VIIRS,n,1,292.1,2.8
43.75514,27.17954,341.2,0.53,0.5,2017-10-03,1142,N,VIIRS,n,1,301.2,11.1
43.75466,27.17277,337.9,0.53,0.5,2017-10-03,1142,N,VIIRS,n,1,297.6,11.1
43.75167,27.1781,340.8,0.53,0.5,2017-10-03,1142,N,VIIRS,n,1,301.7,7.4
43.59188,27.26822,331.2,0.49,0.4,2017-10-04,1123,N,VIIRS,n,1,297,4.5
43.65678,27.27075,339.8,0.38,0.36,2017-10-05,1104,N,VIIRS,n,1,300.8,4.7
43.96235,27.24941,338,0.38,0.36,2017-10-05,1104,N,VIIRS,n,1,300.1,4.5
43.9394,27.24762,336.3,0.67,0.74,2017-10-12,1213,N,VIIRS,n,1,288,22.3
43.91614,27.26291,339.4,0.34,0.56,2017-10-13,1014,N,VIIRS,n,1,294.5,3.7
43.9178,27.26213,339.1,0.33,0.56,2017-10-13,1014,N,VIIRS,n,1,294.9,4
43.96328,27.30661,344.1,0.33,0.55,2017-10-13,1014,N,VIIRS,n,1,292.9,6.8
43.57591,27.27331,331.8,0.39,0.59,2017-10-13,1154,N,VIIRS,n,1,291.4,1.6
43.91696,27.26768,367,0.39,0.59,2017-10-13,1154,N,VIIRS,h,1,297.3,15.5
43.77019,27.23501,329.5,0.56,0.69,2017-10-14,0955,N,VIIRS,n,1,288.3,7.5
44.00776,27.26888,334.3,0.39,0.36,2017-10-16,1058,N,VIIRS,n,1,294.7,4.8
43.68447,27.22863,335.4,0.53,0.42,2017-10-17,1039,N,VIIRS,n,1,301.6,52
43.69278,27.27769,341.7,0.57,0.52,2017-10-18,1020,N,VIIRS,n,1,302.1,13.9
43.9251,27.25574,325.4,0.47,0.64,2017-10-19,1001,N,VIIRS,n,1,293.7,3.5
44.00987,27.20526,335.1,0.54,0.51,2017-10-19,1142,N,VIIRS,n,1,272.2,5.2
43.93333,27.20397,339.2,0.76,0.77,2017-10-20,0943,N,VIIRS,n,1,294.6,8.4
44.03621,27.17772,336.1,0.49,0.41,2017-10-20,1123,N,VIIRS,n,1,300,4.2
44.06057,27.19161,355.3,0.49,0.41,2017-10-20,1123,N,VIIRS,n,1,301.3,17.2
43.62992,27.1987,335.9,0.38,0.36,2017-10-21,1104,N,VIIRS,n,1,301.8,2.5
43.59209,27.31085,332.9,0.48,0.48,2017-10-23,1026,N,VIIRS,n,1,288.5,7.6
43.58762,27.31731,353.7,0.48,0.48,2017-10-23,1026,N,VIIRS,n,1,291.6,13.1
43.59188,27.31533,345.3,0.48,0.48,2017-10-23,1026,N,VIIRS,n,1,288.6,13.1
43.96106,27.27555,338.1,0.48,0.48,2017-10-23,1026,N,VIIRS,n,1,289,8.1
43.60478,27.31593,331.3,0.56,0.69,2017-10-23,1207,N,VIIRS,n,1,278.5,4.1
43.78322,27.16344,352.8,0.56,0.68,2017-10-23,1207,N,VIIRS,n,1,283,10.7
44.00406,27.25514,329.7,0.56,0.69,2017-10-23,1207,N,VIIRS,n,1,282.7,3.3
43.93021,27.21472,347.4,0.41,0.37,2017-10-27,1051,N,VIIRS,n,1,292.1,7.6
43.92931,27.20967,345.5,0.41,0.37,2017-10-27,1051,N,VIIRS,n,1,292.8,6.7
44.01553,27.23662,327.2,0.41,0.37,2017-10-27,1051,N,VIIRS,n,1,289.3,2.8
44.05009,27.23028,348,0.41,0.37,2017-10-27,1051,N,VIIRS,n,1,295.4,14.4
43.70226,27.22506,341.5,0.46,0.39,2017-11-07,1045,N,VIIRS,n,1,288.8,5.4
43.5794,27.22225,326.3,0.4,0.37,2017-12-13,1110,N,VIIRS,n,1,273.7,3
41.85633,26.05715,335.5,0.4,0.37,2014-08-04,1123,N,VIIRS,n,1,305,5.2
41.85567,26.05241,341.2,0.4,0.37,2014-08-04,1123,N,VIIRS,n,1,310.2,5.2
42.3763,26.10733,331.7,0.4,0.37,2014-08-04,1123,N,VIIRS,l,1,304.7,1.4
42.37965,26.10649,343.6,0.4,0.37,2014-08-04,1123,N,VIIRS,n,1,305.1,4.7
42.19592,26.19781,342.8,0.55,0.51,2014-08-13,1155,N,VIIRS,n,1,302.5,4.1
42.20067,26.1972,338.6,0.55,0.51,2014-08-13,1155,N,VIIRS,n,1,304.9,4.1
43.52145,26.04582,337.6,0.4,0.37,2014-08-20,1124,N,VIIRS,n,1,303.6,2.8
42.40826,26.06641,337.1,0.42,0.38,2014-08-21,1104,N,VIIRS,n,1,306,4.5
43.95597,26.15954,342.3,0.41,0.45,2014-10-06,1144,N,VIIRS,n,1,293.7,5.7
43.9306,26.18865,330.9,0.38,0.43,2014-10-09,1047,N,VIIRS,n,1,297.7,2
